User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
006727cd1ec1d57b5620da98cf89f345,147,48,2024-06-04T02:12:56.476Z,2024-06-04T02:17:48.997Z,-2.9161246829314,-79.0011334009342,2513,-2.90550378528162,-79.0069069074942,2524.9,0.0955808333555857,1.60817504690233
006727cd1ec1d57b5620da98cf89f345,160,71,2024-06-04T02:29:22.999Z,2024-06-04T02:35:51.999Z,-2.89962512837144,-79.0063533212486,2551.5,-2.89856539274972,-78.9929349416511,2525.7,0.114722777737512,1.93007213021942
006727cd1ec1d57b5620da98cf89f345,168,73,2024-06-04T12:06:13.898Z,2024-06-04T12:11:15.902Z,-2.91022717932503,-78.9853608177642,2488.6,-2.91848466681103,-79.0021631101516,2522.6,0.0972233333190282,2.33523671003896
006727cd1ec1d57b5620da98cf89f345,172,98,2024-06-05T01:09:14.442Z,2024-06-05T01:15:27.895Z,-2.89802248267436,-78.9842573666146,2492.3,-2.91784285672886,-79.0001114663005,2512.5,0.115681666665607,3.39462968271801
006727cd1ec1d57b5620da98cf89f345,176,72,2024-06-05T01:19:11.051Z,2024-06-05T01:24:19.896Z,-2.91335040916176,-79.0011425456481,2511.6,-2.90253233885714,-78.9985549153935,2531.2,0.0905122221840752,1.78527487649801
006727cd1ec1d57b5620da98cf89f345,227,45,2024-06-05T22:42:19.593Z,2024-06-05T22:49:26.392Z,-2.8921805127422,-78.9764484835306,2507.8,-2.88214078691901,-78.974864348479,2493.1,0.122287500037087,1.53425192191115
006727cd1ec1d57b5620da98cf89f345,234,91,2024-06-05T22:59:13.860Z,2024-06-05T23:05:44.860Z,-2.87840522068232,-78.9810905087081,2514,-2.89371610229529,-78.9794317083259,2506.2,0.115,2.60904989469408
006727cd1ec1d57b5620da98cf89f345,245,72,2024-06-06T14:01:31.403Z,2024-06-06T14:06:25.996Z,-2.90582531368869,-78.9838634763755,2472.8,-2.91776368296351,-79.0007744234923,2514.3,0.101553333269225,2.59964405137516
006727cd1ec1d57b5620da98cf89f345,275,45,2024-06-06T20:53:16.779Z,2024-06-06T21:01:00.002Z,-2.89378376175307,-78.9792917941542,2508,-2.89535723516972,-78.9894162856075,2531,0.132182222207387,1.69653888577109
006727cd1ec1d57b5620da98cf89f345,295,40,2024-06-06T21:29:04.039Z,2024-06-06T21:41:20.045Z,-2.90183273001838,-78.992384842525,2520.2,-2.89391740886061,-78.9793791668262,2505.9,0.231874722176128,2.47886471855977
006727cd1ec1d57b5620da98cf89f345,298,95,2024-06-07T03:49:48.141Z,2024-06-07T04:00:20Z,-2.89538645037021,-78.982052591243,2505.1,-2.89999586202511,-79.0073111690958,2549.3,0.182694999972979,3.31780389660759
006727cd1ec1d57b5620da98cf89f345,303,82,2024-06-07T04:05:31.756Z,2024-06-07T04:12:43.995Z,-2.90145330326058,-78.9987201120078,2532.4,-2.89389942262297,-78.9793690488909,2508,0.210266111095747,2.75127785016857
006727cd1ec1d57b5620da98cf89f345,306,71,2024-06-07T13:50:19.249Z,2024-06-07T13:54:45.847Z,-2.90600616891509,-78.9838192459355,2480.7,-2.91774863284553,-79.0009418040756,2514.6,0.171089444425371,2.60173980581727
006727cd1ec1d57b5620da98cf89f345,317,32,2024-06-07T18:11:48.491Z,2024-06-07T18:27:18.990Z,-2.91006851654077,-79.0026040362301,2514.7,-2.89986595221617,-79.0065323855293,2557.1,0.758595833381017,2.49922408324125
006727cd1ec1d57b5620da98cf89f345,319,55,2024-06-07T19:00:39Z,2024-06-07T19:08:15Z,-2.89882530501131,-79.0022204175884,2544.5,-2.89621649434306,-78.9838747607639,2508.8,0.131944444444445,2.3336458236132
006727cd1ec1d57b5620da98cf89f345,329,95,2024-06-07T21:46:59.628Z,2024-06-07T21:54:56.153Z,-2.90550949026031,-78.9838812686052,2472.1,-2.9183349841374,-79.0013505480539,2519.3,0.144746111035347,3.07698570612844
006727cd1ec1d57b5620da98cf89f345,341,6,2024-06-07T22:07:05.564Z,2024-06-07T22:07:42.026Z,-2.91889240582091,-79.0002833942696,2515.9,-2.91889994890302,-79.0003341197468,2516.7,0.0977055555582047,0.0850974948308802
006727cd1ec1d57b5620da98cf89f345,344,60,2024-06-08T01:17:11.186Z,2024-06-08T01:23:00.716Z,-2.91128095934564,-79.001560464515,0,-2.89912776462078,-79.0100905624492,2535.1,0.101602222124735,1.77284637443898
006727cd1ec1d57b5620da98cf89f345,345,14,2024-06-08T01:23:37.715Z,2024-06-08T01:24:45Z,-2.89913958101163,-79.0101291775848,2536.1,-2.89983564271443,-79.0071397914833,2549.9,0.110776111152437,0.293864650803595
006727cd1ec1d57b5620da98cf89f345,360,98,2024-06-08T01:55:23.024Z,2024-06-08T02:02:46.030Z,-2.90560945644379,-79.0034894964553,2520.8,-2.89993610555004,-79.0064818433219,2550.1,0.136035000019603,2.57072852366531
006727cd1ec1d57b5620da98cf89f345,367,72,2024-06-08T03:38:16.998Z,2024-06-08T03:42:46.995Z,-2.91064614990674,-78.9956596247829,2503.2,-2.89625937927399,-78.9831459548866,2500.9,0.0916655555698606,2.45882072058969
006727cd1ec1d57b5620da98cf89f345,376,62,2024-06-08T18:10:32.872Z,2024-06-08T18:15:57.823Z,-2.89577119145905,-78.9834434179663,2510.9,-2.9094052645259,-78.9941717120055,2500.3,0.0903194444709353,2.12815069555194
006727cd1ec1d57b5620da98cf89f345,392,24,2024-06-08T18:44:49.007Z,2024-06-08T18:51:40.012Z,-2.8989323859727,-79.0162527475454,2550.7,-2.90104908435036,-79.0156150738574,2545.9,0.120155833363533,1.01994519696816
006727cd1ec1d57b5620da98cf89f345,402,9,2024-06-08T19:10:18.203Z,2024-06-08T19:11:09.043Z,-2.89484443367291,-78.9804481177734,2503.4,-2.89385546780987,-78.9793655144038,2507,0.146509444448683,0.226406349808226
006727cd1ec1d57b5620da98cf89f345,405,60,2024-06-09T03:43:47.843Z,2024-06-09T03:48:41.844Z,-2.89609169963382,-78.983301017682,2508.2,-2.90065559875686,-78.9968088123174,2528.6,0.0892116667164696,2.03363319847197
006727cd1ec1d57b5620da98cf89f345,406,50,2024-06-09T03:49:09.005Z,2024-06-09T03:57:29.474Z,-2.90070516665891,-78.9967965077172,2529,-2.89998133232152,-79.0045254318837,2545.4,0.140602499975098,1.63034865104826
006727cd1ec1d57b5620da98cf89f345,427,12,2024-06-09T20:15:33.015Z,2024-06-09T20:20:25.022Z,-2.90645909910999,-78.9888187255099,2492,-2.90177201405688,-78.9853974139072,2486.8,0.0965666666958067,0.57970077296793
006727cd1ec1d57b5620da98cf89f345,439,17,2024-06-10T03:12:07.740Z,2024-06-10T03:23:14.182Z,-2.89424868621574,-78.9814973753103,2509.9,-2.89997312834284,-79.0070148342916,2552.8,0.187113055586815,3.07979603522128
006727cd1ec1d57b5620da98cf89f345,443,67,2024-06-10T03:27:49.314Z,2024-06-10T03:36:42.780Z,-2.90019564503157,-79.0068217324498,2549,-2.89393742054802,-78.979371933558,2506.1,0.155876666638586,3.39219045902505
006727cd1ec1d57b5620da98cf89f345,456,94,2024-06-10T11:59:56Z,2024-06-10T12:06:16.995Z,-2.90578717798975,-78.9838266237242,2480.9,-2.91860394175212,-79.0024872184946,2523.6,0.111109444432788,2.8927160627212
006727cd1ec1d57b5620da98cf89f345,466,50,2024-06-10T14:15:46.919Z,2024-06-10T14:20:19.914Z,-2.90615949466913,-79.0198366117723,2557.5,-2.89542382586373,-79.0191746839794,2557.2,0.0844427778323491,1.27373955534195
006727cd1ec1d57b5620da98cf89f345,468,18,2024-06-10T14:21:15.913Z,2024-06-10T14:22:26.912Z,-2.89541793763648,-79.0191580196011,2557.1,-2.89224361579004,-79.0209941840743,2563.6,0.0905541666348775,0.574984637803736
006727cd1ec1d57b5620da98cf89f345,475,68,2024-06-10T14:48:33.695Z,2024-06-10T14:52:39.796Z,-2.89392022512534,-79.024066451275,2565.4,-2.89518609139041,-79.0197699491463,2559.7,0.08363916668627,2.18362486461212
006727cd1ec1d57b5620da98cf89f345,476,56,2024-06-10T14:53:34.796Z,2024-06-10T14:57:59.809Z,-2.89518984729277,-79.0197528560816,2559.8,-2.90005491509089,-79.007205191716,2550.3,0.0839358333084318,1.6125753442043
006727cd1ec1d57b5620da98cf89f345,484,63,2024-06-10T15:06:37.831Z,2024-06-10T15:11:21.835Z,-2.90209426842934,-78.9925056833776,2520.7,-2.89370329233527,-78.9794932795554,2509.4,0.116943611039056,1.91721383908431
006727cd1ec1d57b5620da98cf89f345,500,51,2024-06-10T17:12:45.950Z,2024-06-10T17:22:28.949Z,-2.90764143801984,-78.98329244846,2483.6,-2.91842314525395,-79.0015803341867,2521.6,0.177499722176128,2.81673653087359
006727cd1ec1d57b5620da98cf89f345,510,22,2024-06-10T17:50:06.183Z,2024-06-10T17:57:00.640Z,-2.90621528372322,-78.9835956696308,2478.6,-2.89383013399928,-78.9793775675101,2508.2,0.211288888851802,1.59272153454985
00b27b9c25b89db0624d9dba2b4b35d9,520,64,2024-06-04T16:18:52Z,2024-06-04T16:23:51Z,-2.90961211186078,-79.0083135685639,2527.6,-2.91714787933473,-78.9959724021163,2511.4,0.116111111111111,2.26767950917547
