User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
006727cd1ec1d57b5620da98cf89f345,176,7,2024-05-02T14:35:34.067Z,2024-05-02T14:35:51.871Z,-2.91506144491985,-79.0045303034993,2516.2,-2.91560458602531,-79.0030923716081,2515.1,95.7302900000413,0.571770212736823
006727cd1ec1d57b5620da98cf89f345,179,60,2024-05-06T14:19:54.263Z,2024-05-06T14:40:15.792Z,-2.91832650496276,-79.0008741822719,2515.9,-2.89631134607992,-78.9831618379682,2504.9,0.342888611091508,3.72198418347179
006727cd1ec1d57b5620da98cf89f345,187,22,2024-05-06T15:27:05.684Z,2024-05-06T15:37:19.125Z,-2.89500580173263,-78.9837907431497,2512,-2.89930662099958,-79.0030513723523,2539.2,0.181317777766122,2.29488745283268
006727cd1ec1d57b5620da98cf89f345,190,36,2024-05-06T15:44:19.861Z,2024-05-06T15:52:21.005Z,-2.89947323230134,-79.0062508783429,2551.9,-2.90103198679584,-78.9919442442482,2516.9,0.128927777806918,1.59471319619104
006727cd1ec1d57b5620da98cf89f345,192,14,2024-05-06T15:52:48.865Z,2024-05-06T15:58:21.434Z,-2.90106019018176,-78.991934034484,2522.6,-2.89375317932936,-78.9793186919068,2505.7,0.0972299999660916,1.47987507891024
006727cd1ec1d57b5620da98cf89f345,199,4,2024-05-06T16:06:52.113Z,2024-05-06T16:07:02.692Z,-2.89377981669938,-78.9792939650135,2507.7,-2.89383147720497,-78.9793401512114,2508.3,0.0865625,0.0577683943798188
006727cd1ec1d57b5620da98cf89f345,202,104,2024-05-06T19:14:02.198Z,2024-05-06T19:25:32.814Z,-2.8944822102176,-78.9820827510197,2508.7,-2.89802608401302,-79.0080364612074,2556.3,0.1934044444561,3.72572595096306
006727cd1ec1d57b5620da98cf89f345,234,67,2024-05-06T21:22:16.546Z,2024-05-06T21:29:12.823Z,-2.89496250341081,-78.9835586692213,2510.5,-2.89436162430295,-78.9969641487057,2536.3,0.12465999994013,2.18384995538498
006727cd1ec1d57b5620da98cf89f345,236,24,2024-05-06T21:29:56.667Z,2024-05-06T21:37:18.821Z,-2.89435816100586,-78.9970916228042,2528.5,-2.8930431979397,-79.0061730538006,2550.8,0.117978333367242,0.990410506559655
006727cd1ec1d57b5620da98cf89f345,249,139,2024-05-06T21:53:06.816Z,2024-05-06T22:04:32.770Z,-2.88446543796802,-79.0027873743093,2605.8,-2.89372712377397,-78.9794342722752,2505.8,0.207251388894187,4.76920818042616
